"NAME","NATIONALITY"
"jean d'costa","List_of_Jamaicans"
"john figueroa","List_of_Jamaicans"
"honor fordsmith","List_of_Jamaicans"
"kirk fraser","List_of_Jamaicans"
"ryan fraser","List_of_Jamaicans"
"marcus garvey","List_of_Jamaicans"
"malcolm gladwell","List_of_Jamaicans"
"thomas glave","List_of_Jamaicans"
"lorna goodison","List_of_Jamaicans"
"mona hammond","List_of_Jamaicans"
"thomas duffus hardy","List_of_Jamaicans"
"hubert henry harrison","List_of_Jamaicans"
"john hearne","List_of_Jamaicans"
"perry henzell","List_of_Jamaicans"
"stephen hopkins","List_of_Jamaicans"
"marlon james","List_of_Jamaicans"
"vere johns","List_of_Jamaicans"
"linton kwesi johnson","List_of_Jamaicans"
"grace jones","List_of_Jamaicans"
"roger mais","List_of_Jamaicans"
"edna manley","List_of_Jamaicans"
"louis marriott","List_of_Jamaicans"
"una marson","List_of_Jamaicans"
"claude mckay","List_of_Jamaicans"
"alecia mckenzie","List_of_Jamaicans"
"anthony mcneill","List_of_Jamaicans"
"carmen mcrae","List_of_Jamaicans"
"brian meeks","List_of_Jamaicans"
"kei miller","List_of_Jamaicans"
"pamela mordecai","List_of_Jamaicans"
"mervyn morris","List_of_Jamaicans"
"mutabaruka","List_of_Jamaicans"
"oku onuora","List_of_Jamaicans"
"geoffrey philp","List_of_Jamaicans"
"patricia powell","List_of_Jamaicans"
"claudia rankine","List_of_Jamaicans"
"barry reckord","List_of_Jamaicans"
"lloyd reckord","List_of_Jamaicans"
"victor stafford reid","List_of_Jamaicans"
"leone ross","List_of_Jamaicans"
"andrew salkey","List_of_Jamaicans"
"dennis scott","List_of_Jamaicans"
"olive senior","List_of_Jamaicans"
"madge sinclair","List_of_Jamaicans"
"malachi smith","List_of_Jamaicans"
"pamela colman smith","List_of_Jamaicans"
"michael thelwell","List_of_Jamaicans"
"vivian virtue","List_of_Jamaicans"
"peter williams","List_of_Jamaicans"
"sylvia wynter","List_of_Jamaicans"
"cindy breakspeare","List_of_Jamaicans"
"carole joan crawford","List_of_Jamaicans"
"lisa hanna","List_of_Jamaicans"
"chris blackwell","List_of_Jamaicans"
"michael leechin","List_of_Jamaicans"
"levi roots","List_of_Jamaicans"
"adam stewart","List_of_Jamaicans"
"gordon "butch" stewart","List_of_Jamaicans"
"gail vazoxlade","List_of_Jamaicans"
"bob marley and the wailers","List_of_Jamaicans"
"byron lee and the dragonaires","List_of_Jamaicans"
"culture","List_of_Jamaicans"
"inner circle","List_of_Jamaicans"
"t.o.k.","List_of_Jamaicans"
"third world","List_of_Jamaicans"
"toots and the maytals","List_of_Jamaicans"
"tyson beckford","List_of_Jamaicans"
"naomi campbell","List_of_Jamaicans"
"grace jones","List_of_Jamaicans"
"venice kong","List_of_Jamaicans"
"stacey mckenzie","List_of_Jamaicans"
"rachel stuart","List_of_Jamaicans"
"karin taylor","List_of_Jamaicans"
"aidonia","List_of_Jamaicans"
"alaine","List_of_Jamaicans"
"cherine anderson","List_of_Jamaicans"
"buju banton","List_of_Jamaicans"
"beenie man","List_of_Jamaicans"
"thom bell","List_of_Jamaicans"
"biggie smalls","List_of_Jamaicans"
"bounty killer","List_of_Jamaicans"
"brigadier jerry","List_of_Jamaicans"
"dennis brown","List_of_Jamaicans"
"burning spear","List_of_Jamaicans"
"busta rhymes","List_of_Jamaicans"
"busy signal","List_of_Jamaicans"
"canibus","List_of_Jamaicans"
"charlie chaplin","List_of_Jamaicans"
"clive chin","List_of_Jamaicans"
"tessanne chin","List_of_Jamaicans"
"vincent "randy" chin","List_of_Jamaicans"
"chipmunk","List_of_Jamaicans"
"chubb rock","List_of_Jamaicans"
"tami chynn","List_of_Jamaicans"
"jimmy cliff","List_of_Jamaicans"
"desmond dekker","List_of_Jamaicans"
"demarco","List_of_Jamaicans"
"coxsone dodd","List_of_Jamaicans"
"huey dunbar","List_of_Jamaicans"
"clancy eccles","List_of_Jamaicans"
"eekamouse","List_of_Jamaicans"
"elephant man","List_of_Jamaicans"
"horace faith","List_of_Jamaicans"
"chuck fenda","List_of_Jamaicans"
"dean fraser","List_of_Jamaicans"
"ghetts","List_of_Jamaicans"
"joe gibbs","List_of_Jamaicans"
"andrew gourlay","List_of_Jamaicans"
"heavy d","List_of_Jamaicans"
"sean paul henriques","List_of_Jamaicans"
"toots hibbert","List_of_Jamaicans"
"joseph hill","List_of_Jamaicans"
"deni hines","List_of_Jamaicans"
"marcia hines","List_of_Jamaicans"
"giggs","List_of_Jamaicans"
"grace jones","List_of_Jamaicans"
"ini kamoze","List_of_Jamaicans"
"kano","List_of_Jamaicans"
"vybz kartel","List_of_Jamaicans"
"wynton kelly","List_of_Jamaicans"
"joseph hoo kim","List_of_Jamaicans"
"diana king","List_of_Jamaicans"
"king tubby","List_of_Jamaicans"
"sean kingston","List_of_Jamaicans"
"kiprich","List_of_Jamaicans"
"dj kool herc","List_of_Jamaicans"
"byron lee","List_of_Jamaicans"
"barrington levy","List_of_Jamaicans"
"mad cobra","List_of_Jamaicans"
"bei maejor","List_of_Jamaicans"
"bob marley","List_of_Jamaicans"
"damian marley","List_of_Jamaicans"
"kymani marley","List_of_Jamaicans"
"rita marley","List_of_Jamaicans"
"stephen marley","List_of_Jamaicans"
"ziggy marley","List_of_Jamaicans"
"mavado","List_of_Jamaicans"
"chrisette michelle","List_of_Jamaicans"
"mr. vegas","List_of_Jamaicans"
"augustus pablo","List_of_Jamaicans"
"patra","List_of_Jamaicans"
"dawn penn","List_of_Jamaicans"
"lee "scratch" perry","List_of_Jamaicans"
"leighanne pinnock","List_of_Jamaicans"
"prince buster","List_of_Jamaicans"
"ernest ranglin","List_of_Jamaicans"
"ras droppa","List_of_Jamaicans"
"duke reid","List_of_Jamaicans"
"wayne rhoden","List_of_Jamaicans"
"tarrus riley","List_of_Jamaicans"
"sasha","List_of_Jamaicans"
"lady saw","List_of_Jamaicans"
"serani","List_of_Jamaicans"
"shabba ranks","List_of_Jamaicans"
"shaggy","List_of_Jamaicans"
"sister nancy","List_of_Jamaicans"
"sizzla","List_of_Jamaicans"
"slick rick","List_of_Jamaicans"
"mikey smith","List_of_Jamaicans"
"spice","List_of_Jamaicans"
"spot","List_of_Jamaicans"
"spragga benz","List_of_Jamaicans"
"peter tosh","List_of_Jamaicans"
"bunny wailer","List_of_Jamaicans"
"willard white","List_of_Jamaicans"
"wretch 32","List_of_Jamaicans"
"alexander bustamante","List_of_Jamaicans"
"bruce golding","List_of_Jamaicans"
"lisa hanna","List_of_Jamaicans"
"andrew holness","List_of_Jamaicans"
"hyman isaac long","List_of_Jamaicans"
"michael manley","List_of_Jamaicans"
"norman manley","List_of_Jamaicans"
"henry moore","List_of_Jamaicans"
"trevor munroe","List_of_Jamaicans"
"p. j. patterson","List_of_Jamaicans"
"edward seaga","List_of_Jamaicans"
"portia simpsonmiller","List_of_Jamaicans"
"s. u. hastings","List_of_Jamaicans"
"neville neil","List_of_Jamaicans"
"mary seacole","List_of_Jamaicans"
"cicely williams","List_of_Jamaicans"
"donovan bailey","List_of_Jamaicans"
"leon bailey","List_of_Jamaicans"
"john barnes","List_of_Jamaicans"
"atari bigby","List_of_Jamaicans"
"yohan blake","List_of_Jamaicans"
"usain bolt","List_of_Jamaicans"
"steve bucknor","List_of_Jamaicans"
"veronica campbellbrown","List_of_Jamaicans"
"omar cummings","List_of_Jamaicans"
"chili davis","List_of_Jamaicans"
"patrick ewing","List_of_Jamaicans"
"heather foster","List_of_Jamaicans"
"shellyann fraserpryce","List_of_Jamaicans"
"ricardo fuller","List_of_Jamaicans"
"ricardo gardner","List_of_Jamaicans"
"chris gayle","List_of_Jamaicans"
"george headley","List_of_Jamaicans"
"wavell hinds","List_of_Jamaicans"
"michael holding","List_of_Jamaicans"
"kamara james","List_of_Jamaicans"
"ben johnson","List_of_Jamaicans"
"jerome jordan","List_of_Jamaicans"
"rajiv maragh","List_of_Jamaicans"
"tyrone marshall","List_of_Jamaicans"
"darren mattocks","List_of_Jamaicans"
"mike mccallum","List_of_Jamaicans"
"merlene ottey","List_of_Jamaicans"
"asafa powell","List_of_Jamaicans"
"donald quarrie","List_of_Jamaicans"
"shawn rhoden","List_of_Jamaicans"
"sanya richardsross","List_of_Jamaicans"
"donovan ricketts","List_of_Jamaicans"
"tessa sanderson","List_of_Jamaicans"
"treciakaye smith","List_of_Jamaicans"
"raheem sterling","List_of_Jamaicans"
"shavar thomas","List_of_Jamaicans"
"stephen tulloch","List_of_Jamaicans"
"melaine walker","List_of_Jamaicans"
"courtney walsh","List_of_Jamaicans"
"nicholas walters","List_of_Jamaicans"
"devon white","List_of_Jamaicans"
"arthur wint","List_of_Jamaicans"
"clancy eccles","List_of_Jamaicans"
"marcus garvey","List_of_Jamaicans"
"st. william grant","List_of_Jamaicans"
"dhalia harris","List_of_Jamaicans"
"lenford "steve" harvey","List_of_Jamaicans"
"ian mcknight","List_of_Jamaicans"
"roxroy salmon","List_of_Jamaicans"
"mori arinori","List_of_Japanese_people"
"tsunesaburō makiguchi","List_of_Japanese_people"
"midori suzuki","List_of_Japanese_people"
"fukuzawa yukichi","List_of_Japanese_people"
"tsuda yukio","List_of_Japanese_people"
"ienaga saburō","List_of_Japanese_people"
"kanda nobuo","List_of_Japanese_people"
"maruyama masao","List_of_Japanese_people"
"naitō torajirō","List_of_Japanese_people"
"abe masakatsu","List_of_Japanese_people"
"adachi kagemori","List_of_Japanese_people"
"adams william","List_of_Japanese_people"
"akao kiyotsuna","List_of_Japanese_people"
"akechi mitsuhide","List_of_Japanese_people"
"akiyama nobutomo","List_of_Japanese_people"
"amago haruhisa","List_of_Japanese_people"
"amago yoshihisa","List_of_Japanese_people"
"ankokuji ekei","List_of_Japanese_people"
"aochi shigetsuna","List_of_Japanese_people"
"arai hakuseki","List_of_Japanese_people"
"araki murashige","List_of_Japanese_people"
"arima kihei","List_of_Japanese_people"
"asakura yoshikage","List_of_Japanese_people"
"azai hisamasa","List_of_Japanese_people"
"azai nagamasa","List_of_Japanese_people"
"azai sukemasa","List_of_Japanese_people"
"baba nobufusa","List_of_Japanese_people"
"bessho nagaharu","List_of_Japanese_people"
"chōsokabe morichika","List_of_Japanese_people"
"chōsokabe kunichika","List_of_Japanese_people"
"chōsokabe motochika","List_of_Japanese_people"
"chōsokabe nobuchika","List_of_Japanese_people"
"collache eugène","List_of_Japanese_people"
"date masamune","List_of_Japanese_people"
"doi toshikatsu","List_of_Japanese_people"
"endō naotsune","List_of_Japanese_people"
"enomoto takeaki","List_of_Japanese_people"
"fūma kotarō","List_of_Japanese_people"
"fuwa mitsuharu","List_of_Japanese_people"
"fujiwara no hidesato","List_of_Japanese_people"
"fukushima masanori","List_of_Japanese_people"
"gamō katahide","List_of_Japanese_people"
"gamō ujisato","List_of_Japanese_people"
"hasekura tsunenaga","List_of_Japanese_people"
"hattori hanzō","List_of_Japanese_people"
"hatano hideharu","List_of_Japanese_people"
"hirate masahide","List_of_Japanese_people"
"hitotsubashi keiki","List_of_Japanese_people"
"hōjō masako","List_of_Japanese_people"
"hōjō tokimune","List_of_Japanese_people"
"hōjō ujiyasu","List_of_Japanese_people"
"hōjō ujimasa","List_of_Japanese_people"
"honda tadakatsu","List_of_Japanese_people"
"honda komatsu","List_of_Japanese_people"
"honganji kennyo","List_of_Japanese_people"
"hosokawa fujitaka","List_of_Japanese_people"
"hosokawa gracia","List_of_Japanese_people"
"hosokawa tadaoki","List_of_Japanese_people"
"hotta masatoshi","List_of_Japanese_people"
"ii naomasa","List_of_Japanese_people"
"ii naomori","List_of_Japanese_people"
"ii naosuke","List_of_Japanese_people"
"ii naotaka","List_of_Japanese_people"
"ii naoyuki","List_of_Japanese_people"
"iizasa ienao","List_of_Japanese_people"
"ijuin tada'aki","List_of_Japanese_people"
"imagawa yoshimoto","List_of_Japanese_people"
"imai kanehira","List_of_Japanese_people"
"ishida mitsunari","List_of_Japanese_people"
"itagaki nobukata","List_of_Japanese_people"
"itagaki taisuke","List_of_Japanese_people"
"itō hirobumi","List_of_Japanese_people"
"iwanari tomomichi","List_of_Japanese_people"
"kaneko ietada","List_of_Japanese_people"
"katagiri katsumoto","List_of_Japanese_people"
"katō kiyomasa","List_of_Japanese_people"
"kawakami gensai","List_of_Japanese_people"
"kido takayoshi","List_of_Japanese_people"
"kikkawa hiroie","List_of_Japanese_people"
"kimotsuki kanetsugu","List_of_Japanese_people"
"kobayakawa hideaki","List_of_Japanese_people"
"kobayakawa hidekane","List_of_Japanese_people"
"kobayakawa takakage","List_of_Japanese_people"
"kojima toyoharu","List_of_Japanese_people"
"kuroda denta","List_of_Japanese_people"
"kuroda kanbei don sim(e)on josui yoshitaka","List_of_Japanese_people"
"kuroda kiyotaka","List_of_Japanese_people"
"kusunoki masashige","List_of_Japanese_people"
"kumagai naozane","List_of_Japanese_people"
"maeda keiji","List_of_Japanese_people"
"maeda nagatane","List_of_Japanese_people"
"maeda toshiie","List_of_Japanese_people"
"maeda toshinaga","List_of_Japanese_people"
"maeda toshitsune","List_of_Japanese_people"
"manabe akifusa","List_of_Japanese_people"
"matsudaira nobutsuna","List_of_Japanese_people"
"matsudaira nobuyasu","List_of_Japanese_people"
"matsudaira higo no kami katamori","List_of_Japanese_people"
"matsudaira sadanobu","List_of_Japanese_people"
"matsudaira tadayoshi","List_of_Japanese_people"
"matsudaira teru","List_of_Japanese_people"
"matsunaga hisahide","List_of_Japanese_people"
"matsuo bashō","List_of_Japanese_people"
"matsudaira motoyasu","List_of_Japanese_people"
"minamoto no mitsunaka","List_of_Japanese_people"
"minamoto no yoshiie","List_of_Japanese_people"
"minamoto no yoshimitsu","List_of_Japanese_people"
"minamoto no yoshinaka","List_of_Japanese_people"
"minamoto no yoshitomo","List_of_Japanese_people"
"minamoto no yoshitsune","List_of_Japanese_people"
"minamoto no tameyoshi","List_of_Japanese_people"
"minamoto no yorimasa","List_of_Japanese_people"
"minamoto no yorimitsu","List_of_Japanese_people"
"minamoto no yoritomo","List_of_Japanese_people"
"minamoto no noriyori","List_of_Japanese_people"
"mirei kiritani","List_of_Japanese_people"
"miura anjin","List_of_Japanese_people"
"miura yoshimoto","List_of_Japanese_people"
"miyamoto musashi","List_of_Japanese_people"
"miyoshi chōkei","List_of_Japanese_people"
"miyoshi yoshitsugu","List_of_Japanese_people"
"mizuno tadakuni","List_of_Japanese_people"
"mōri motonari","List_of_Japanese_people"
"mori nagayoshi","List_of_Japanese_people"
"mōri okimoto","List_of_Japanese_people"
"mori ranmaru","List_of_Japanese_people"
"mōri takamoto","List_of_Japanese_people"
"mōri terumoto","List_of_Japanese_people"
"mori yoshinari","List_of_Japanese_people"
"nagakura shinpachi","List_of_Japanese_people"
"nagao harukage","List_of_Japanese_people"
"nagao masakage","List_of_Japanese_people"
"nagao tamekage","List_of_Japanese_people"
"naoe kanetsugu","List_of_Japanese_people"
"nakagawa kiyohide","List_of_Japanese_people"
"naoe kagetsuna","List_of_Japanese_people"
"naoe kanetsugu","List_of_Japanese_people"
"nihonmatsu yoshitsugu","List_of_Japanese_people"
"niimi nishiki","List_of_Japanese_people"
"niiro tadamoto","List_of_Japanese_people"
"niwa nagahide","List_of_Japanese_people"
"niwa nagashige","List_of_Japanese_people"
"oda nobuhide","List_of_Japanese_people"
"oda nobunaga","List_of_Japanese_people"
"oda nobutada","List_of_Japanese_people"
"oda nobutomo","List_of_Japanese_people"
"oda nobukatsu","List_of_Japanese_people"
"ogasawara shōsai","List_of_Japanese_people"
"ōishi kuranosuke","List_of_Japanese_people"
"okada izō","List_of_Japanese_people"
"judge ōoka","List_of_Japanese_people"
"ōta dōkan","List_of_Japanese_people"
"ōtomo sōrin","List_of_Japanese_people"
"okita sōji","List_of_Japanese_people"
"ōkubo toshimichi","List_of_Japanese_people"
"ōuchi yoshitaka","List_of_Japanese_people"
"rokkaku yoshitaka","List_of_Japanese_people"
"rusu masakage","List_of_Japanese_people"
"ryūzōji takanobu","List_of_Japanese_people"
"saigo kiyokazu","List_of_Japanese_people"
"sagara taketō","List_of_Japanese_people"
"saigō takamori","List_of_Japanese_people"
"saigō yoshikatsu","List_of_Japanese_people"
"saitō dōsan","List_of_Japanese_people"
"saitō hajime","List_of_Japanese_people"
"saitō yoshitatsu","List_of_Japanese_people"
"sakai tadakiyo","List_of_Japanese_people"
"sakai tadashige","List_of_Japanese_people"
"sakai tadayo","List_of_Japanese_people"
"sakamoto ryōma","List_of_Japanese_people"
"sakuma morimasa","List_of_Japanese_people"
"sakuma nobumori","List_of_Japanese_people"
"sanada masayuki","List_of_Japanese_people"
"sanada nobuyuki","List_of_Japanese_people"
"sanada yukimura","List_of_Japanese_people"
"sasaki kojirō","List_of_Japanese_people"
"sasaki yoshikiyo","List_of_Japanese_people"
"serizawa kamo","List_of_Japanese_people"
"shibata katsuie","List_of_Japanese_people"
"shima sakon","List_of_Japanese_people"
"shimada ichirō","List_of_Japanese_people"
"shimazu katsuhisa","List_of_Japanese_people"
"shimazu tadahisa","List_of_Japanese_people"
"shimazu tadatsune","List_of_Japanese_people"
"shimazu tadayoshi","List_of_Japanese_people"
"shimazu takahisa","List_of_Japanese_people"
"shimazu yoshihiro","List_of_Japanese_people"
"shimazu yoshihisa","List_of_Japanese_people"
"sue yoshitaka","List_of_Japanese_people"
"tachibana muneshige","List_of_Japanese_people"
"tachibana dōsetsu","List_of_Japanese_people"
"tachibana ginchiyo","List_of_Japanese_people"
"taigen sessai","List_of_Japanese_people"
"taira no kiyomori","List_of_Japanese_people"
"taira no masakado","List_of_Japanese_people"
"takahashi shigetane","List_of_Japanese_people"
"takenaka shigeharu","List_of_Japanese_people"
"takaoka muneyasu","List_of_Japanese_people"
"takasugi shinsaku","List_of_Japanese_people"
"takayama justo","List_of_Japanese_people"
"takayama ukon","List_of_Japanese_people"
"takechi hanpeita","List_of_Japanese_people"
"takeda katsuyori","List_of_Japanese_people"
"takeda nobushige","List_of_Japanese_people"
"takeda shingen","List_of_Japanese_people"
"tani tateki","List_of_Japanese_people"
"toki yorinari","List_of_Japanese_people"
"tokugawa ieyasu","List_of_Japanese_people"
"tokugawa hidetada","List_of_Japanese_people"
"tokugawa nariaki","List_of_Japanese_people"
"tokugawa yoshinobu","List_of_Japanese_people"
"toyotomi hideyoshi","List_of_Japanese_people"
"toyotomi hideyori","List_of_Japanese_people"
"tozuka tadaharu","List_of_Japanese_people"
"tsukahara bokuden","List_of_Japanese_people"
"uesugi kagekatsu","List_of_Japanese_people"
"uesugi kagetora","List_of_Japanese_people"
"uesugi kenshin","List_of_Japanese_people"
"ukita naoie","List_of_Japanese_people"
"umezawa michiharu","List_of_Japanese_people"
"usami sadamitsu","List_of_Japanese_people"
"watanabe kazan","List_of_Japanese_people"
"watanabe no tsuna","List_of_Japanese_people"
"yagyū jūbei mitsuyoshi","List_of_Japanese_people"
"yasuke","List_of_Japanese_people"
"yamada arinaga","List_of_Japanese_people"
"yamada arinobu","List_of_Japanese_people"
"yamada nagamasa","List_of_Japanese_people"
"yamagata masakage","List_of_Japanese_people"
"yamanami keisuke","List_of_Japanese_people"
"yanagisawa yoshiyasu","List_of_Japanese_people"
"yonekura shigetsugu","List_of_Japanese_people"
"yagyū munenori","List_of_Japanese_people"
"yamauchi kazutoyo","List_of_Japanese_people"
"yūki hideyasu","List_of_Japanese_people"
"minamoto no yoriie","List_of_Japanese_people"
"minamoto no sanetomo","List_of_Japanese_people"
"kujō yoritsune","List_of_Japanese_people"
"kujō yoritsugu","List_of_Japanese_people"
"prince munetaka","List_of_Japanese_people"
"prince koreyasu","List_of_Japanese_people"
"prince morikuni","List_of_Japanese_people"
"prince morinaga","List_of_Japanese_people"
"hōjō tokimasa","List_of_Japanese_people"
"hōjō yoshitoki","List_of_Japanese_people"
"hōjō yasutoki","List_of_Japanese_people"
"hōjō tsunetoki","List_of_Japanese_people"
"hōjō tokiyori","List_of_Japanese_people"
"hōjō tokimune","List_of_Japanese_people"
"hōjō sadatoki","List_of_Japanese_people"
"hōjō morotoki","List_of_Japanese_people"
"hōjō takatoki","List_of_Japanese_people"
"ashikaga takauji","List_of_Japanese_people"
"ashikaga yoshiakira","List_of_Japanese_people"
"ashikaga yoshimitsu","List_of_Japanese_people"
"ashikaga yoshimochi","List_of_Japanese_people"
"ashikaga yoshikazu","List_of_Japanese_people"
"ashikaga yoshinori","List_of_Japanese_people"
"ashikaga yoshikatsu","List_of_Japanese_people"
"ashikaga yoshimasa","List_of_Japanese_people"
"ashikaga yoshihisa","List_of_Japanese_people"
"ashikaga yoshitane","List_of_Japanese_people"
"ashikaga yoshizumi","List_of_Japanese_people"
"ashikaga yoshiharu","List_of_Japanese_people"
"ashikaga yoshiteru","List_of_Japanese_people"
"ashikaga yoshihide","List_of_Japanese_people"
"ashikaga yoshiaki","List_of_Japanese_people"
"tokugawa mitsukuni","List_of_Japanese_people"
"tokugawa nariaki","List_of_Japanese_people"
"tokugawa mochiharu","List_of_Japanese_people"
"tokugawa munetake","List_of_Japanese_people"
"matsudaira katamori","List_of_Japanese_people"
"matsudaira sadanobu","List_of_Japanese_people"
"emperor jinmu","List_of_Japanese_people"
"emperor kōbun","List_of_Japanese_people"
"emperor tenmu","List_of_Japanese_people"
"emperor gotoba","List_of_Japanese_people"
"emperor godaigo","List_of_Japanese_people"
"kibitsuhikonomikoto","List_of_Japanese_people"
"yamato takeru","List_of_Japanese_people"
"empress jingū","List_of_Japanese_people"
"ōtomo no otomaro","List_of_Japanese_people"
"sakanoue no tamuramaro","List_of_Japanese_people"
"aterui","List_of_Japanese_people"
"anami korechika","List_of_Japanese_people"
"doihara kenji","List_of_Japanese_people"
"enomoto takeaki","List_of_Japanese_people"
"kuroki itei","List_of_Japanese_people"
"matsui iwane","List_of_Japanese_people"
"ōta minoru","List_of_Japanese_people"
"suzuki kantarō","List_of_Japanese_people"
"tōgō heihachirō","List_of_Japanese_people"
"tōjō hideki","List_of_Japanese_people"
"yamamoto isoroku","List_of_Japanese_people"
"shiro kawase","List_of_Japanese_people"
"ishiwara kanji","List_of_Japanese_people"
"daiki arioka","List_of_Japanese_people"
"goro inagaki","List_of_Japanese_people"
"hikaru yaotome","List_of_Japanese_people"
"hiroki uchi","List_of_Japanese_people"
"jin akanishi","List_of_Japanese_people"
"jun matsumoto","List_of_Japanese_people"
"junnosuke taguchi","List_of_Japanese_people"
"junichi okada","List_of_Japanese_people"
"kanata hongō","List_of_Japanese_people"
"katori shingo","List_of_Japanese_people"
"kazunari ninomiya","List_of_Japanese_people"
"kazuya kamenashi","List_of_Japanese_people"
"kei inoo","List_of_Japanese_people"
"keiichiro koyama","List_of_Japanese_people"
"keita tachibana","List_of_Japanese_people"
"keito okamoto","List_of_Japanese_people"
"kimura takuya","List_of_Japanese_people"
"koichi domoto","List_of_Japanese_people"
"koike teppei","List_of_Japanese_people"
"kota yabu","List_of_Japanese_people"
"kusano hironori","List_of_Japanese_people"
"masahiro nakai","List_of_Japanese_people"
"masaki aiba","List_of_Japanese_people"
"ryutaro morimoto","List_of_Japanese_people"
"shingo murakami","List_of_Japanese_people"
"ryo nishikido","List_of_Japanese_people"
"ryohei chiba","List_of_Japanese_people"
"ryuichi ogata","List_of_Japanese_people"
"ryosuke yamada","List_of_Japanese_people"
"satoshi ohno","List_of_Japanese_people"
"shigeaki kato","List_of_Japanese_people"
"shingo murakami","List_of_Japanese_people"
"sho sakurai","List_of_Japanese_people"
"shota yasuda","List_of_Japanese_people"
"subaru shibutani","List_of_Japanese_people"
"takahisa masuda","List_of_Japanese_people"
"tanaka koki","List_of_Japanese_people"
"tatsuya ueda","List_of_Japanese_people"
"tsuyoshi domoto","List_of_Japanese_people"
"tsuyoshi kusanagi","List_of_Japanese_people"
"tomohisa yamashita","List_of_Japanese_people"
"toma ikuta","List_of_Japanese_people"
"yu yokoyama","List_of_Japanese_people"
"yuichi nakamaru","List_of_Japanese_people"
"yuma nakayama","List_of_Japanese_people"
"yuto nakajima","List_of_Japanese_people"
"yuuri chinen","List_of_Japanese_people"
"yuya tegoshi","List_of_Japanese_people"
"yuya takaki","List_of_Japanese_people"
"kanako momota","List_of_Japanese_people"
"shiori tamai","List_of_Japanese_people"
"ayaka sasaki","List_of_Japanese_people"
"momoka ariyasu","List_of_Japanese_people"
"reni takagi","List_of_Japanese_people"
"akiyama rina","List_of_Japanese_people"
"aya ueto","List_of_Japanese_people"
"koike eiko","List_of_Japanese_people"
"nakagawa shoko","List_of_Japanese_people"
"natsukawa jun","List_of_Japanese_people"
"uehara takako","List_of_Japanese_people"
"yamamoto azusa","List_of_Japanese_people"
"maeda atsuko","List_of_Japanese_people"
"oshima yuko","List_of_Japanese_people"
"itano tomomi","List_of_Japanese_people"
"chise nakamura","List_of_Japanese_people"
"haruna iikubo","List_of_Japanese_people"
"haruka kudo","List_of_Japanese_people"
"ayumi ishida","List_of_Japanese_people"
"masaki sato","List_of_Japanese_people"
"mizuki fukumura","List_of_Japanese_people"
"erina ikuta","List_of_Japanese_people"
"riho sayashi","List_of_Japanese_people"
"kanon suzuki","List_of_Japanese_people"
"umika kawashima","List_of_Japanese_people"
"sayumi michishige","List_of_Japanese_people"
"kusumi koharu","List_of_Japanese_people"
"erina mano","List_of_Japanese_people"
"aya matsuura","List_of_Japanese_people"
"yuki kashiwagi","List_of_Japanese_people"
"mayu watanabe","List_of_Japanese_people"
"jurina matsui","List_of_Japanese_people"
"rena matsui","List_of_Japanese_people"
"minami takahashi","List_of_Japanese_people"
"minami minegishi","List_of_Japanese_people"
"haruna kojima","List_of_Japanese_people"
"aki takajo","List_of_Japanese_people"
"mariko shinoda","List_of_Japanese_people"
"akimoto sayaka","List_of_Japanese_people"
"tomomi kasai","List_of_Japanese_people"
"rie kitahara","List_of_Japanese_people"
"rino sashihara","List_of_Japanese_people"
"seika furuhata","List_of_Japanese_people"
"kanata hongō","List_of_Japanese_people"
"aki hoshino","List_of_Japanese_people"
"may j.","List_of_Japanese_people"
"meisa kuroki","List_of_Japanese_people"
"riyo mori","List_of_Japanese_people"
"suzuka morita","List_of_Japanese_people"
"mariya nishiuchi","List_of_Japanese_people"
"fujiwara norika","List_of_Japanese_people"
"tao okamoto","List_of_Japanese_people"
"oshikiri moe","List_of_Japanese_people"
"umemiya anna","List_of_Japanese_people"
"inoue waka","List_of_Japanese_people"
"yamada yu","List_of_Japanese_people"
"ebihara yuri","List_of_Japanese_people"
"eiichi ohtaki","List_of_Japanese_people"
"eikichi yazawa","List_of_Japanese_people"
"gackt","List_of_Japanese_people"
"haruomi hosono","List_of_Japanese_people"
"hide","List_of_Japanese_people"
"hiromi go","List_of_Japanese_people"
"kiyoshiro imawano","List_of_Japanese_people"
"hideaki tokunaga","List_of_Japanese_people"
"hyde","List_of_Japanese_people"
"kazumasa oda","List_of_Japanese_people"
"keisuke kuwata","List_of_Japanese_people"
"koshi inaba","List_of_Japanese_people"
"kōji tamaki","List_of_Japanese_people"
"kyosuke himuro","List_of_Japanese_people"
"miyavi","List_of_Japanese_people"
"noriyuki makihara","List_of_Japanese_people"
"ryuichi sakamoto","List_of_Japanese_people"
"saijo hideki","List_of_Japanese_people"
"takanori nishikawa","List_of_Japanese_people"
"tamio okuda","List_of_Japanese_people"
"tatsuya ishii","List_of_Japanese_people"
"tatsuro yamashita","List_of_Japanese_people"
"tomoyasu hotei","List_of_Japanese_people"
"toshi kubota","List_of_Japanese_people"
"toshiki kadomatsu","List_of_Japanese_people"
"yasuyuki okamura","List_of_Japanese_people"
"yoshiki","List_of_Japanese_people"
"yōsui inoue","List_of_Japanese_people"
"yukihiro takahashi","List_of_Japanese_people"
"ai otsuka","List_of_Japanese_people"
"ai takahashi","List_of_Japanese_people"
"aiko kayō","List_of_Japanese_people"
"akiko wada","List_of_Japanese_people"
