"NAME","NATIONALITY"
"onat kutlar","List_of_Turks"
"zülfü livaneli","List_of_Turks"
"perihan mağden","List_of_Turks"
"nasuh mahruki","List_of_Turks"
"uğur mumcu","List_of_Turks"
"murathan mungan","List_of_Turks"
"nezihe muhiddin","List_of_Turks"
"münejjim bashi","List_of_Turks"
"behçet necatigil","List_of_Turks"
"aziz nesin","List_of_Turks"
"sevin okyay","List_of_Turks"
"cumhur oranci","List_of_Turks"
"irfan orga","List_of_Turks"
"altan öymen","List_of_Turks"
"setenay özbek","List_of_Turks"
"ismet özel","List_of_Turks"
"ertuğrul özkök","List_of_Turks"
"hasan bülent paksoy","List_of_Turks"
"iskender pala","List_of_Turks"
"orhan pamuk","List_of_Turks"
"lokman polat","List_of_Turks"
"peyami safa","List_of_Turks"
"nejdet sançar","List_of_Turks"
"aydilge","List_of_Turks"
"ali riza seyfi","List_of_Turks"
"ugur soldan","List_of_Turks"
"cemal süreya","List_of_Turks"
"elif şafak","List_of_Turks"
"aşık veysel şatıroğlu","List_of_Turks"
"erman şener","List_of_Turks"
"ferhan şensoy","List_of_Turks"
"mahzuni şerif","List_of_Turks"
"kemal tahir","List_of_Turks"
"ahmet hamdi tanpınar","List_of_Turks"
"cahit sıtkı tarancı","List_of_Turks"
"abdülhak hâmid tarhan","List_of_Turks"
"latife tekin","List_of_Turks"
"neyzen tevfik","List_of_Turks"
"arzu toker","List_of_Turks"
"metin toker","List_of_Turks"
"mahmut tolon","List_of_Turks"
"said nursî","List_of_Turks"
"osman nuri topbaş","List_of_Turks"
"hasan ali toptaş","List_of_Turks"
"fatma aliye topuz","List_of_Turks"
"hıfzı topuz","List_of_Turks"
"cavit orhan tütengil","List_of_Turks"
"halit ziya uşaklıgil","List_of_Turks"
"serhat ulueren","List_of_Turks"
"bilge umar","List_of_Turks"
"recep uslu","List_of_Turks"
"yekta uzunoglu","List_of_Turks"
"bahriye üçok","List_of_Turks"
"ümit ünal","List_of_Turks"
"ahmet vardar","List_of_Turks"
"alinur velidedeoğlu","List_of_Turks"
"sadık yemni","List_of_Turks"
"mehmet emin yurdakul","List_of_Turks"
"can yücel","List_of_Turks"
"feridun zaimoğlu","List_of_Turks"
"ragıp zarakolu","List_of_Turks"
"halide nusret zorlutuna","List_of_Turks"
"zafer hanım","List_of_Turks"
"zülfü livaneli","List_of_Turks"
"sabiha gökçen","List_of_Turks"
"vecihi hürkuş","List_of_Turks"
"irfan orga","List_of_Turks"
"ali ismet öztürk","List_of_Turks"
"murat öztürk (aviator)","List_of_Turks"
"nezihe viranyalı","List_of_Turks"
"ahmet ali çelikten","List_of_Turks"
"azra akın","List_of_Turks"
"günseli başar","List_of_Turks"
"keriman halis ece","List_of_Turks"
"neşe erberk","List_of_Turks"
"tuğçe kazaz","List_of_Turks"
"çağla kubat","List_of_Turks"
"nazlı deniz kuruoğlu","List_of_Turks"
"arzum onan","List_of_Turks"
"filiz vural","List_of_Turks"
"ishak alaton","List_of_Turks"
"albert jean amateau","List_of_Turks"
"feyyaz berker","List_of_Turks"
"serdar bilgili","List_of_Turks"
"özhan canaydın","List_of_Turks"
"ilhan cavcav","List_of_Turks"
"aydın doğan","List_of_Turks"
"bülent eczacıbaşı","List_of_Turks"
"nejat eczacıbaşı","List_of_Turks"
"neşe erberk","List_of_Turks"
"ahmet ertegun","List_of_Turks"
"üzeyir garih","List_of_Turks"
"sadi gülçelik","List_of_Turks"
"rahmi koç","List_of_Turks"
"vehbi koç","List_of_Turks"
"temel kotil","List_of_Turks"
"koç family","List_of_Turks"
"asil nadir","List_of_Turks"
"ahmet mücahid ören","List_of_Turks"
"enver oren","List_of_Turks"
"hüsnü özyeğin","List_of_Turks"
"ali sabancı","List_of_Turks"
"güler sabancı","List_of_Turks"
"hacı sabancı","List_of_Turks"
"hacı ömer sabancı","List_of_Turks"
"ihsan sabancı","List_of_Turks"
"mehmet sabancı","List_of_Turks"
"ömer sabancı","List_of_Turks"
"özdemir sabancı","List_of_Turks"
"sakıp sabancı","List_of_Turks"
"sevil sabancı","List_of_Turks"
"şevket sabancı","List_of_Turks"
"demir sabancı","List_of_Turks"
"kahraman sadıkoğlu","List_of_Turks"
"ferit şahenk","List_of_Turks"
"kemal şahin","List_of_Turks"
"kenan sahin","List_of_Turks"
"faruk süren","List_of_Turks"
"yavuz tatış","List_of_Turks"
"cem uzan","List_of_Turks"
"ibrahim uzel","List_of_Turks"
"alp yalman","List_of_Turks"
"hacı mehmet zorlu","List_of_Turks"
"notable people from ankara","List_of_Turks"
"remzi aydın jöntürk","List_of_Turks"
"müfide ilhan","List_of_Turks"
"ahmet kireççi","List_of_Turks"
"nevit kodallı","List_of_Turks"
"macit özcan","List_of_Turks"
"seyhan kurt","List_of_Turks"
"nevin yanıt","List_of_Turks"
"atıf yılmaz","List_of_Turks"
"tansel başer","List_of_Turks"
"sinan erbil","List_of_Turks"
"isyan erdoğan","List_of_Turks"
"john eren","List_of_Turks"
"didem erol","List_of_Turks"
"aytek genç","List_of_Turks"
"ersan gülüm","List_of_Turks"
"john ilhan","List_of_Turks"
"selin kuralay","List_of_Turks"
"levent osman","List_of_Turks"
"matthew osman","List_of_Turks"
"tolgay özbey","List_of_Turks"
"sedat sir","List_of_Turks"
"adem somyurek","List_of_Turks"
"nazlı süleyman","List_of_Turks"
"ufuk talay","List_of_Turks"
"ramazan tavşancıoğlu","List_of_Turks"
"deniz tek","List_of_Turks"
"ismail tosun","List_of_Turks"
"ahmet ağaoğlu","List_of_Turks"
"süreyya ağaoğlu","List_of_Turks"
"rasim başak","List_of_Turks"
"nuri berköz","List_of_Turks"
"servet çetin","List_of_Turks"
"haydar hatemi","List_of_Turks"
"cem karaca","List_of_Turks"
"sinan şamil sam","List_of_Turks"
"alihan samedov","List_of_Turks"
"nigar talibova","List_of_Turks"
"tamer karadağlı","List_of_Turks"
"mubariz mansimov","List_of_Turks"
"cem adrian","List_of_Turks"
"ayşegül aldinç","List_of_Turks"
"ekrem akurgal","List_of_Turks"
"nejat biyediç","List_of_Turks"
"hüseyin beşok","List_of_Turks"
"metin boşnak","List_of_Turks"
"ömer çatkıç","List_of_Turks"
"nedim dal","List_of_Turks"
"ebru destan","List_of_Turks"
"semih erden","List_of_Turks"
"yonca evcimik","List_of_Turks"
"şebnem ferah","List_of_Turks"
"almir gegić","List_of_Turks"
"coşkun göğen","List_of_Turks"
"sedat kapanoğlu","List_of_Turks"
"hakan köseoğlu","List_of_Turks"
"ayşe kulin","List_of_Turks"
"süleyman memnun","List_of_Turks"
"damir mršić","List_of_Turks"
"mehmet okur","List_of_Turks"
"ajda pekkan","List_of_Turks"
"asim peskanović","List_of_Turks"
"saffet sancaklı","List_of_Turks"
"ali haydar şen","List_of_Turks"
"kıvanç tatlıtuğ","List_of_Turks"
"mirsad türkcan","List_of_Turks"
"hidayet türkoğlu","List_of_Turks"
"cem uzan","List_of_Turks"
"mehmet aurélio","List_of_Turks"
"fransergio euripedes ferreira bastos","List_of_Turks"
"moyses chahon","List_of_Turks"
"alberto dualib","List_of_Turks"
"jaba","List_of_Turks"
"rafael mariano","List_of_Turks"
"joão batista casemiro marques","List_of_Turks"
"márcio nobre","List_of_Turks"
"sidney cristiano dos santos","List_of_Turks"
"silvio santos","List_of_Turks"
"gökçek vederson","List_of_Turks"
"üstün bilgenreinart","List_of_Turks"
"selim deringil","List_of_Turks"
"orhan demir","List_of_Turks"
"enis esmer","List_of_Turks"
"tuğba karademir","List_of_Turks"
"nil köksal","List_of_Turks"
"arda ocal","List_of_Turks"
"april telek","List_of_Turks"
"semih tezcan","List_of_Turks"
"isaac guillory","List_of_Turks"
"nej adamson","List_of_Turks"
"nazim alqubrusi","List_of_Turks"
"ulus baker","List_of_Turks"
"nil burak","List_of_Turks"
"hussein chalayan","List_of_Turks"
"alkan çağlar","List_of_Turks"
"reşat çağlar","List_of_Turks"
"murat erdoğan","List_of_Turks"
"osman ertuğ","List_of_Turks"
"ismet güney","List_of_Turks"
"kemal izzet","List_of_Turks"
"muzzy izzet","List_of_Turks"
"işın karaca","List_of_Turks"
"kıbrıslı mehmed emin pasha","List_of_Turks"
"kıbrıslı mehmed kamil pasha","List_of_Turks"
"asil nadir","List_of_Turks"
"yılmaz orhan","List_of_Turks"
"leon osman","List_of_Turks"
"omer riza","List_of_Turks"
"ziynet sali","List_of_Turks"
"osman türkay","List_of_Turks"
"vamık volkan","List_of_Turks"
"fatima whitbread","List_of_Turks"
"derviş zaim","List_of_Turks"
"emmett hall","List_of_Turks"
"yildiz akdogan","List_of_Turks"
"hasan al","List_of_Turks"
"yasin avcı","List_of_Turks"
"saban özdogan","List_of_Turks"
"yüsüf öztürk","List_of_Turks"
"ihsan abdel quddous","List_of_Turks"
"teuvo tulio","List_of_Turks"
"seyhan kurt","List_of_Turks"
"cansel elçin","List_of_Turks"
"zaza enden","List_of_Turks"
"zaza pachulia","List_of_Turks"
"erol onaran","List_of_Turks"
"can togay","List_of_Turks"
"ihsan doğramacı","List_of_Turks"
"sinan erbil","List_of_Turks"
"mehmet ali erbil","List_of_Turks"
"reha muhtar","List_of_Turks"
"princess fahrelnissa zeid","List_of_Turks"
"mehmet türkmehmet","List_of_Turks"
"ra'ad bin zeid","List_of_Turks"
"prince zeid bin ra'ad","List_of_Turks"
"billy mehmet","List_of_Turks"
"pini balili","List_of_Turks"
"umut güzelses","List_of_Turks"
"meshulam riklis","List_of_Turks"
"berry sakharof","List_of_Turks"
"cem sultan","List_of_Turks"
"abraham salomon camondo","List_of_Turks"
"leyla gencer","List_of_Turks"
"mehmet günsür","List_of_Turks"
"nicola rossilemeni","List_of_Turks"
"ferzan özpetek","List_of_Turks"
"hugo pratt","List_of_Turks"
"muhanna aldura","List_of_Turks"
"anjelika akbar","List_of_Turks"
"ismet munishi","List_of_Turks"
"soner özbilen","List_of_Turks"
"ali haydar şen","List_of_Turks"
"güner ureya","List_of_Turks"
"dina alsabah","List_of_Turks"
"bilal aziz","List_of_Turks"
"ahmad shukeiri","List_of_Turks"
"tekin arıburun","List_of_Turks"
"yahya kemal beyatlı","List_of_Turks"
"şebnem ferah","List_of_Turks"
"srgjan kerim","List_of_Turks"
"ali fethi okyar","List_of_Turks"
"yksel osmanovski","List_of_Turks"
"sibel redzep","List_of_Turks"
"esma redžepova","List_of_Turks"
"tahsin yazıcı","List_of_Turks"
"irán eory","List_of_Turks"
"maya jupiter","List_of_Turks"
"azar karadaş","List_of_Turks"
"vendela kirsebom","List_of_Turks"
"ekrem akurgal","List_of_Turks"
"mehmet niyazi","List_of_Turks"
"murat yusuf","List_of_Turks"
"tatamkulu afrika","List_of_Turks"
"melis karin mey","List_of_Turks"
"irán eory","List_of_Turks"
"isaac guillory","List_of_Turks"
"victoria kamhi","List_of_Turks"
"kazım ayvaz","List_of_Turks"
"sıraç dilber","List_of_Turks"
"serkan inan","List_of_Turks"
"mehmet kaplan","List_of_Turks"
"vendela kirsebom","List_of_Turks"
"sara lumholdt","List_of_Turks"
"emin nouri","List_of_Turks"
"yksel osmanovski","List_of_Turks"
"sermin özürküt","List_of_Turks"
"sibel redzep","List_of_Turks"
"erkan zengin","List_of_Turks"
"yusuf alazma","List_of_Turks"
"taqi aldin","List_of_Turks"
"nizar qabbani","List_of_Turks"
"sabah qabbani","List_of_Turks"
"suleyman shah","List_of_Turks"
"mehmet oz","List_of_Turks"
"emir gamsızoğlu","List_of_Turks"
"muhtar kent","List_of_Turks"
"ayda field","List_of_Turks"
"hasan bülent paksoy","List_of_Turks"
"turkish order of precedence","List_of_Turks"
"oğuz aral","List_of_Turks"
"mahmud a. asrar","List_of_Turks"
"yıldıray çınar","List_of_Turks"
"onur demirsoy","List_of_Turks"
"gürbüz doğan ekşioğlu","List_of_Turks"
"ihap hulusi görey","List_of_Turks"
"cem kiziltug","List_of_Turks"
"ulas mangitli","List_of_Turks"
"hasip pektas","List_of_Turks"
"suat yalaz","List_of_Turks"
"cem yılmaz","List_of_Turks"
"albert jean amateau","List_of_Turks"
"celal bayar","List_of_Turks"
"ahmet kayhan dede","List_of_Turks"
"barış manço","List_of_Turks"
"necil kazım akses","List_of_Turks"
"sezen aksu","List_of_Turks"
"emre araci","List_of_Turks"
"bülent arel","List_of_Turks"
"samim bilgen","List_of_Turks"
"levent çoker","List_of_Turks"
"mercan dede","List_of_Turks"
"dede efendi","List_of_Turks"
"ulvi cemal erkin","List_of_Turks"
"emir gamsızoğlu","List_of_Turks"
"kamran ince","List_of_Turks"
"melih kibar","List_of_Turks"
"nevit kodallı","List_of_Turks"
"ilhan mimaroğlu","List_of_Turks"
"darío moreno","List_of_Turks"
"erkan oğur","List_of_Turks"
"cemal reşit rey","List_of_Turks"
"fazıl say","List_of_Turks"
"ahmet adnan saygun","List_of_Turks"
"timur selçuk","List_of_Turks"
"muammer sun","List_of_Turks"
"istemihan taviloğlu","List_of_Turks"
"zülfü livaneli","List_of_Turks"
"pınar toprak","List_of_Turks"
"ilhan usmanbaş","List_of_Turks"
"zeki üngör","List_of_Turks"
"mehmet erhan tanman","List_of_Turks"
"reşit süreyya gürsey","List_of_Turks"
"hulusi behçet","List_of_Turks"
"münci kalayoğlu","List_of_Turks"
"zeynel a. karcioglu","List_of_Turks"
"behram kurşunoğlu","List_of_Turks"
"serdar nasır","List_of_Turks"
"mehmet oz","List_of_Turks"
"hasan özbekhan","List_of_Turks"
"ömer özkan","List_of_Turks"
"selahattin özmen","List_of_Turks"
"mustafa ülgen","List_of_Turks"
"hasan âli yücel","List_of_Turks"
"haşim işcan","List_of_Turks"
"hasip pektas","List_of_Turks"
"kemal sunal","List_of_Turks"
"ercan yazgan","List_of_Turks"
"beyazıt öztürk","List_of_Turks"
"cem yılmaz","List_of_Turks"
"şahan gökbakar","List_of_Turks"
"muhsin ertuğrul","List_of_Turks"
"ferhan şensoy","List_of_Turks"
"kemal şahin","List_of_Turks"
"hussein chalayan","List_of_Turks"
"rifat özbek","List_of_Turks"
"erdem moralioğlu","List_of_Turks"
"ömer lütfi akad","List_of_Turks"
"tunç başaran","List_of_Turks"
"sinan çetin","List_of_Turks"
"zeki demirkubuz","List_of_Turks"
"türker inanoğlu","List_of_Turks"
"sabri kalic","List_of_Turks"
"semih kaplanoğlu","List_of_Turks"
"onat kutlar","List_of_Turks"
"tolga örnek","List_of_Turks"
"ali özgentürk","List_of_Turks"
"halit refiğ","List_of_Turks"
"mehmet tanrısever","List_of_Turks"
"atıf yılmaz","List_of_Turks"
"mazhar alanson","List_of_Turks"
"fuat güner","List_of_Turks"
"emir işılay","List_of_Turks"
"gökhan kırdar","List_of_Turks"
"erkan oğur","List_of_Turks"
"ozan çolakoğlu","List_of_Turks"
"özkan uğur","List_of_Turks"
"zülfü livaneli","List_of_Turks"
"melih kibar","List_of_Turks"
"abraham salomon camondo","List_of_Turks"
"hüsnü özyeğin","List_of_Turks"
"erol sabancı","List_of_Turks"
"süreyya serdengeçti","List_of_Turks"
"naim talu","List_of_Turks"
"berç türker keresteciyan","List_of_Turks"
"durmuş yılmaz","List_of_Turks"
"mustafa kemal atatürk","List_of_Turks"
"abdülhak adnan adıvar","List_of_Turks"
"afet inan","List_of_Turks"
"halil berktay","List_of_Turks"
"murat bardakçı","List_of_Turks"
"reşat ekrem koçu","List_of_Turks"
"sadri maksudi arsal","List_of_Turks"
"taner akçam","List_of_Turks"
"zeki velidi togan","List_of_Turks"
"şevket pamuk","List_of_Turks"
"zeynep ahunbay","List_of_Turks"
"şemsettin günaltay","List_of_Turks"
"halil inalcık","List_of_Turks"
"hikmet tanyu","List_of_Turks"
"ekmeleddin ihsanoğlu","List_of_Turks"
"kemal karpat","List_of_Turks"
"mehmet fuat köprülü","List_of_Turks"
"leyla neyzi","List_of_Turks"
"ilber ortaylı","List_of_Turks"
"hasan bülent paksoy","List_of_Turks"
"selim deringil","List_of_Turks"
"muazzez ilmiye çığ","List_of_Turks"
"yunus nadi abalıoğlu","List_of_Turks"
"ahmet ağaoğlu","List_of_Turks"
"sunay akın","List_of_Turks"
"muammer aksoy","List_of_Turks"
"mustafa akyol","List_of_Turks"
"çetin altan","List_of_Turks"
"fatih altaylı","List_of_Turks"
"engin ardıç","List_of_Turks"
"ayşe arman","List_of_Turks"
"duygu asena","List_of_Turks"
"ismet atlı","List_of_Turks"
"murat bardakçı","List_of_Turks"
"bekir coşkun","List_of_Turks"
"bikem ekberzade","List_of_Turks"
"üstün bilgenreinart","List_of_Turks"
"ahmet çakar","List_of_Turks"
"eyüp can","List_of_Turks"
"cengiz çandar","List_of_Turks"
"hakan celik","List_of_Turks"
"emin çölaşan","List_of_Turks"
"ahmet hakan coşkun","List_of_Turks"
"can dündar","List_of_Turks"
"bülent ecevit","List_of_Turks"
"burak eldem","List_of_Turks"
"fahir ersin","List_of_Turks"
"burhan felek","List_of_Turks"
"uğur gürses","List_of_Turks"
"hasan tahsin","List_of_Turks"
"attilâ ilhan","List_of_Turks"
"balçiçek ilter","List_of_Turks"
"abdi ipekçi","List_of_Turks"
"ismail cem ipekçi","List_of_Turks"
"yakup kadri karaosmanoğlu","List_of_Turks"
"namık kemal","List_of_Turks"
"coşkun kırca","List_of_Turks"
"ahmet taner kışlalı","List_of_Turks"
"halit kıvanç","List_of_Turks"
"uğur mumcu","List_of_Turks"
"altan öymen","List_of_Turks"
"ertuğrul özkök","List_of_Turks"
"erman şener","List_of_Turks"
"hıfzı topuz","List_of_Turks"
"şerif turgut","List_of_Turks"
"cavit orhan tütengil","List_of_Turks"
"bahriye üçok","List_of_Turks"
"serhat ulueren","List_of_Turks"
"ahmet vardar","List_of_Turks"
"alinur velidedeoğlu","List_of_Turks"
"ragıp zarakolu","List_of_Turks"
"lütfi akadlı","List_of_Turks"
"zeki akar","List_of_Turks"
"sünuhi arsan","List_of_Turks"
"murat arslan","List_of_Turks"
"osman arslan","List_of_Turks"
"ahmet hamdi boyacıoğlu","List_of_Turks"
"mustafa bumin","List_of_Turks"
"sumru çörtoğlu","List_of_Turks"
"mahmut cuhruk","List_of_Turks"
"necdet darıcıoğlu","List_of_Turks"
"uğur ibrahimhakkıoğlu","List_of_Turks"
"hakkı ketenoğlu","List_of_Turks"
"şevket müftügil","List_of_Turks"
"nuri ok","List_of_Turks"
"orhan onar","List_of_Turks"
"mustafa yücel özbilgin","List_of_Turks"
"yekta güngör özden","List_of_Turks"
"semih özmert","List_of_Turks"
"ibrahim senil","List_of_Turks"
"ahmet necdet sezer","List_of_Turks"
"osman şirin","List_of_Turks"
"muhittin taylan","List_of_Turks"
"tülay tuğcu","List_of_Turks"
"kani vrana","List_of_Turks"
"abdurrahman yalçınkaya","List_of_Turks"
"kemal kerinçsiz","List_of_Turks"
"mehmet ali şahin","List_of_Turks"
"köksal toptan","List_of_Turks"
"hayati yazıcı","List_of_Turks"
"sermet erkin","List_of_Turks"
"ertuğrul işınbark","List_of_Turks"
"ilkay özdemir","List_of_Turks"
"zati sungur","List_of_Turks"
"ali akansu","List_of_Turks"
"selman akbulut","List_of_Turks"
"cahit arf","List_of_Turks"
"attila aşkar","List_of_Turks"
"gelenbevi ismail efendi","List_of_Turks"
"feza gürsey","List_of_Turks"
"halil mete soner","List_of_Turks"
"ayşe soysal","List_of_Turks"
"tosun terzioğlu","List_of_Turks"
"cem yıldırım","List_of_Turks"
"yomtov garti","List_of_Turks"
"azra akın","List_of_Turks"
"deniz akkaya","List_of_Turks"
"vildan atasever","List_of_Turks"
"doğa bekleriz","List_of_Turks"
"gülşen bubikoğlu","List_of_Turks"
"itır esen","List_of_Turks"
"gül gölge","List_of_Turks"
"tuğçe güder","List_of_Turks"
"yıldız kaplan","List_of_Turks"
"aysun kayacı","List_of_Turks"
"tuğçe kazaz","List_of_Turks"
"çağla kubat","List_of_Turks"
"manolya onur","List_of_Turks"
"tuğba özay","List_of_Turks"
"gamze özçelik","List_of_Turks"
"jennifer şebnem schaefer","List_of_Turks"
"hale soygazi","List_of_Turks"
"nigar talibova","List_of_Turks"
"tuba ünsal","List_of_Turks"
"adnan khashoggi","List_of_Turks"
"jamal khashoggi","List_of_Turks"
"filiz ali","List_of_Turks"
"emre araci","List_of_Turks"
"rauf yekta bey","List_of_Turks"
"recep uslu","List_of_Turks"
"haluk kurosman","List_of_Turks"
"ozan çolakoğlu","List_of_Turks"
"hasan saltık","List_of_Turks"
"eczacıbaşı family","List_of_Turks"
"koç family","List_of_Turks"
"köprülü family","List_of_Turks"
"sabancı family","List_of_Turks"
"esin afşar","List_of_Turks"
"balık sisters","List_of_Turks"
"semiha berksoy","List_of_Turks"
"bülent bezdüz","List_of_Turks"
"burak bilgili","List_of_Turks"
"leyla gencer","List_of_Turks"
"abidin dino","List_of_Turks"
"adile sultan","List_of_Turks"
"nuri demirağ","List_of_Turks"
"rahmi koç","List_of_Turks"
"vehbi koç","List_of_Turks"
"sakıp sabancı","List_of_Turks"
"şevket sabancı","List_of_Turks"
"ara güler","List_of_Turks"
"ömer asan","List_of_Turks"
"rahmizâde bâhâeddin bediz","List_of_Turks"
"bikem ekberzade","List_of_Turks"
"burhan doğançay","List_of_Turks"
"ismail cem ipekçi","List_of_Turks"
"nasuh mahruki","List_of_Turks"
"pascal sebah","List_of_Turks"
"uğur uluocak","List_of_Turks"
"bulent atalay","List_of_Turks"
"nihat berker","List_of_Turks"
"ordal demokan","List_of_Turks"
"tekin dereli","List_of_Turks"
"feza gürsey","List_of_Turks"
"erdal inönü","List_of_Turks"
"behram kurşunoğlu","List_of_Turks"
"ekmel ozbay","List_of_Turks"
"turgay uzer","List_of_Turks"
"ismail akbay","List_of_Turks"
"fazıl say","List_of_Turks"
"idil biret","List_of_Turks"
"emir gamsızoğlu","List_of_Turks"
"hüseyin sermet","List_of_Turks"
"pekinel sisters","List_of_Turks"
"kemal reis","List_of_Turks"
"piri reis","List_of_Turks"
"seydi ali reis","List_of_Turks"
"salih reis","List_of_Turks"
"kurtoğlu muslihiddin reis","List_of_Turks"
"kurtoğlu hızır reis","List_of_Turks"
"uluç ali reis","List_of_Turks"
"tzachas","List_of_Turks"
"neşet ertaş","List_of_Turks"
"aşık veysel şatıroğlu","List_of_Turks"
"aşık mahzuni şerif","List_of_Turks"
"zülfü livaneli","List_of_Turks"
"ozan çolakoğlu","List_of_Turks"
"ahmet ertegün","List_of_Turks"
"nesuhi ertegün","List_of_Turks"
"haluk kurosman","List_of_Turks"
"arif mardin","List_of_Turks"
"hasan saltık","List_of_Turks"
"mustafa çağrıcı","List_of_Turks"
"yaşar nuri öztürk","List_of_Turks"
"ali bardakoğlu","List_of_Turks"
"aaron alfandari","List_of_Turks"
"abraham ben raphael caro","List_of_Turks"
"yaakov culi","List_of_Turks"
"ishak haleva","List_of_Turks"
"joseph ibn verga","List_of_Turks"
"aaron lapapa","List_of_Turks"
"hayim palaggi","List_of_Turks"
"judah rosanes","List_of_Turks"
"ömer lütfi akad","List_of_Turks"
"murat aras","List_of_Turks"
"tunç başaran","List_of_Turks"
"bilge ebiri","List_of_Turks"
"türker inanoğlu","List_of_Turks"
"semih kaplanoğlu","List_of_Turks"
"levent kazak","List_of_Turks"
"tuncel kurtiz","List_of_Turks"
"onat kutlar","List_of_Turks"
"ali özgentürk","List_of_Turks"
"ferzan özpetek","List_of_Turks"
"halit refiğ","List_of_Turks"
"mehmet tanrısever","List_of_Turks"
"ümit ünal","List_of_Turks"
"atıf yılmaz","List_of_Turks"
"cem yılmaz","List_of_Turks"
"uğur yücel","List_of_Turks"
"elvan abeylegesse","List_of_Turks"
"halil akkaş","List_of_Turks"
"eşref apak","List_of_Turks"
"anzhela atroshchenko","List_of_Turks"
"süreyya ayhan","List_of_Turks"
"birsen bekgöz","List_of_Turks"
"özge gürler","List_of_Turks"
"rıza maksut işman","List_of_Turks"
"ebru kavaklıoğlu","List_of_Turks"
"svetla mitkovasınırtaş","List_of_Turks"
"ercüment olgundeniz","List_of_Turks"
"pınar saka","List_of_Turks"
"ruhi sarıalp","List_of_Turks"
"mehmet terzi","List_of_Turks"
"binnaz uslu","List_of_Turks"
"nevin yanıt","List_of_Turks"
"can artam","List_of_Turks"
"erkut kızılırmak","List_of_Turks"
"hakan dinç","List_of_Turks"
"jason tahincioglu","List_of_Turks"
"mumtaz tahincioglu","List_of_Turks"
"burcu cetinkaya","List_of_Turks"
"tunç hamarat","List_of_Turks"
"barbaros akkaş","List_of_Turks"
"serdar apaydın","List_of_Turks"
"ergin ataman","List_of_Turks"
"okan çevik","List_of_Turks"
"hakan demir","List_of_Turks"
"murat didin","List_of_Turks"
"orhun ene","List_of_Turks"
"harun erdenay","List_of_Turks"
"yalçın granit","List_of_Turks"
"zafer kalaycıoğlu","List_of_Turks"
"ahmet kandemir","List_of_Turks"
"erman kunter","List_of_Turks"
"oktay mahmuti","List_of_Turks"
"aydın örs","List_of_Turks"
"murat özyer","List_of_Turks"
"cenk renda","List_of_Turks"
"ufuk sarıca","List_of_Turks"
"ercüment sunter","List_of_Turks"
"levent topsakal","List_of_Turks"
"arda vekiloğlu","List_of_Turks"
"ceyhun yıldızoğlu","List_of_Turks"
"mustafa abi","List_of_Turks"
"tutku açık","List_of_Turks"
"can akın","List_of_Turks"
"gülşah akkaya","List_of_Turks"
"cenk akyol","List_of_Turks"
"furkan aldemir","List_of_Turks"
"hüseyin alp","List_of_Turks"
"can altıntığ","List_of_Turks"
"serdar apaydın","List_of_Turks"
"ender arslan","List_of_Turks"
"ömer aşık","List_of_Turks"
"engin atsür","List_of_Turks"
"melike bakırcıoğlu","List_of_Turks"
"doğuş balbay","List_of_Turks"
"gergena baranzova","List_of_Turks"
"can bartu","List_of_Turks"
"rasim başak","List_of_Turks"
"birkan batuk","List_of_Turks"
"emre bayav","List_of_Turks"
"hüseyin beşok","List_of_Turks"
"erdal bibo","List_of_Turks"
"metecan birsen","List_of_Turks"
"evren büker","List_of_Turks"
"ömer büyükaycan","List_of_Turks"
"hüsnü çakırgil","List_of_Turks"
"arda vekiloğlu","List_of_Turks"
"özhan canaydın","List_of_Turks"
"berkay candan","List_of_Turks"
"serhat çetin","List_of_Turks"
"nedim dal","List_of_Turks"
"begüm dalgalar","List_of_Turks"
"hakan demirel","List_of_Turks"
"ipek derici","List_of_Turks"
"kemal dinçer","List_of_Turks"
"erwin dudley","List_of_Turks"
"şafak edge","List_of_Turks"
"selin ekiz","List_of_Turks"
"zaza enden","List_of_Turks"
"orhun ene","List_of_Turks"
"korel engin","List_of_Turks"
"burcu erbaş","List_of_Turks"
"semih erden","List_of_Turks"
"harun erdenay","List_of_Turks"
"serkan erdoğan","List_of_Turks"
"barış ermiş","List_of_Turks"
"erbil eroğlu","List_of_Turks"
"tufan ersöz","List_of_Turks"
"murat evliyaoğlu","List_of_Turks"
"duygu fırat","List_of_Turks"
"samet geyik","List_of_Turks"
"kerem gönlüm","List_of_Turks"
"zeki gülay","List_of_Turks"
"muratcan güler","List_of_Turks"
"sinan güler","List_of_Turks"
"barış hersek","List_of_Turks"
"yasemin horasan","List_of_Turks"
"ersan ilyasova","List_of_Turks"
"serkan inan","List_of_Turks"
"tuğçe inöntepe","List_of_Turks"
"şaziye iveginkarslı","List_of_Turks"
"zafer kalaycıoğlu","List_of_Turks"
"enes kanter","List_of_Turks"
"ilkan karaman","List_of_Turks"
"ali karadeniz","List_of_Turks"
"aysu keskin","List_of_Turks"
"deniz kılıçlı","List_of_Turks"
"şebnem kimyacıoğlu","List_of_Turks"
"yasemin kimyacıoğlu","List_of_Turks"
"inanç koç","List_of_Turks"
"can korkmaz","List_of_Turks"
"göksenin köksal","List_of_Turks"
"ermal kurtoğlu","List_of_Turks"
"ibrahim kutluay","List_of_Turks"
"damir mršić","List_of_Turks"
"tuğçe murat","List_of_Turks"
"can maxim mutaf","List_of_Turks"
"cemal nalga","List_of_Turks"
